bet_id,user_id,game,bet_ts,stake_usd,outcome,payout_usd,bonus_used,ip,device_id
1185,49,crash,2025-01-22T12:40:00,0.23,win,0.44,0,192.168.4.127,dev33
1186,49,coinflip,2025-01-06T08:06:00,1.1,lose,0.0,0,192.168.1.34,dev33
1187,49,coinflip,2025-02-11T17:49:00,1.88,lose,0.0,0,192.168.2.32,dev33
1188,49,roulette,2025-01-31T04:06:00,23.07,lose,0.0,1,192.168.1.163,dev33
1189,49,crash,2025-02-04T07:48:00,5.73,lose,0.0,0,192.168.3.54,dev33
1190,49,crash,2025-01-23T22:11:00,0.42,win,4.15,1,192.168.3.155,dev33
1191,49,coinflip,2025-01-30T21:27:00,0.98,win,5.55,0,192.168.3.57,dev33
1192,49,crash,2025-02-14T16:06:00,0.17,lose,0.0,0,192.168.5.23,dev33
1193,49,crash,2025-02-13T12:21:00,4.16,win,54.08,1,192.168.1.152,dev33
1194,49,crash,2025-01-31T14:23:00,5.33,lose,0.0,0,192.168.5.119,dev33
1195,49,crash,2025-02-05T19:27:00,4.89,win,43.16,0,192.168.0.135,dev33
1196,49,crash,2025-02-06T16:31:00,10.46,lose,0.0,1,192.168.1.3,dev33
1197,49,crash,2025-02-10T22:34:00,0.96,win,5.76,0,192.168.0.72,dev33
1198,49,crash,2025-01-30T18:27:00,0.17,lose,0.0,0,192.168.2.233,dev33
1199,49,roulette,2025-01-29T08:22:00,1.12,win,15.92,0,192.168.5.77,dev33
1200,49,roulette,2025-01-08T16:05:00,18.43,win,281.36,0,192.168.4.58,dev33
1201,49,crash,2025-01-13T22:07:00,0.2,win,1.14,0,192.168.2.239,dev33
1202,49,crash,2025-01-17T09:55:00,2.11,win,39.21,0,192.168.4.239,dev33
1203,49,coinflip,2025-02-13T14:21:00,17.23,lose,0.0,0,192.168.5.179,dev33
1204,49,roulette,2025-01-14T17:43:00,16.51,win,127.41,0,192.168.1.23,dev33
1205,49,coinflip,2025-01-12T15:28:00,0.24,win,2.27,0,192.168.4.198,dev33
1206,49,coinflip,2025-02-07T12:01:00,0.89,lose,0.0,0,192.168.2.116,dev33
1207,49,crash,2025-02-12T21:51:00,1.84,lose,0.0,0,192.168.2.187,dev33
1208,49,roulette,2025-02-14T13:08:00,5.71,win,14.34,0,192.168.0.221,dev33
1209,49,crash,2025-01-23T18:37:00,9.16,lose,0.0,0,192.168.1.149,dev33
1210,49,coinflip,2025-02-01T03:57:00,0.22,lose,0.0,0,192.168.2.49,dev33
1211,49,crash,2025-02-07T14:00:00,8.92,win,107.63,0,192.168.4.111,dev33
1212,50,coinflip,2025-03-09T09:56:00,2.38,win,36.48,0,192.168.4.115,dev29
1213,50,roulette,2025-02-21T22:46:00,2.38,win,32.31,1,192.168.0.233,dev29
1214,50,crash,2025-02-20T02:56:00,8.22,lose,0.0,0,192.168.2.247,dev29
1215,50,crash,2025-03-04T19:37:00,4.34,lose,0.0,1,192.168.2.203,dev29
1216,50,roulette,2025-03-14T21:45:00,0.48,lose,0.0,0,192.168.0.27,dev29
1217,50,crash,2025-03-13T03:17:00,0.53,win,9.58,0,192.168.5.145,dev29
1218,50,crash,2025-02-22T14:04:00,0.18,lose,0.0,0,192.168.5.60,dev29
1219,50,coinflip,2025-02-22T05:58:00,11.17,lose,0.0,0,192.168.5.39,dev29
1220,50,roulette,2025-03-06T23:14:00,1.12,win,20.62,1,192.168.0.38,dev29
1221,50,coinflip,2025-02-15T10:58:00,18.44,win,175.62,0,192.168.1.177,dev29
1222,50,crash,2025-03-03T07:09:00,20.97,lose,0.0,0,192.168.1.175,dev29
1223,50,crash,2025-02-28T11:13:00,5.05,lose,0.0,0,192.168.2.76,dev29
1224,50,roulette,2025-03-07T05:46:00,0.21,win,1.12,0,192.168.3.148,dev29
1225,50,crash,2025-02-16T00:23:00,10.57,lose,0.0,0,192.168.1.251,dev29
1226,50,roulette,2025-03-09T22:32:00,1.0,lose,0.0,0,192.168.3.137,dev29
1227,50,roulette,2025-02-24T15:08:00,9.86,lose,0.0,0,192.168.5.119,dev29
1228,50,crash,2025-03-06T20:16:00,5.69,lose,0.0,0,192.168.0.17,dev29
1229,50,crash,2025-03-03T15:15:00,1.78,win,10.79,0,192.168.5.227,dev29
1230,50,crash,2025-02-15T22:27:00,16.01,win,68.2,0,192.168.2.179,dev29
1231,50,crash,2025-03-16T15:04:00,17.74,lose,0.0,0,192.168.5.135,dev29
1232,50,coinflip,2025-02-15T11:29:00,0.84,win,9.12,0,192.168.4.97,dev29
1233,50,roulette,2025-03-01T18:44:00,5.26,win,21.71,0,192.168.4.106,dev29
1234,51,roulette,2025-03-12T08:40:00,0.43,lose,0.0,1,192.168.3.63,dev28
1235,51,roulette,2025-03-27T02:21:00,18.77,lose,0.0,0,192.168.5.37,dev28
1236,51,coinflip,2025-03-20T10:11:00,2.02,lose,0.0,1,192.168.0.14,dev28
1237,51,crash,2025-02-21T14:58:00,5.9,win,25.59,1,192.168.1.245,dev28
1238,51,coinflip,2025-02-25T23:31:00,0.44,lose,0.0,1,192.168.4.221,dev28
1239,51,coinflip,2025-03-11T05:00:00,4.22,lose,0.0,0,192.168.3.197,dev28
1240,51,roulette,2025-03-30T04:39:00,0.21,win,0.39,0,192.168.5.243,dev28
1241,51,coinflip,2025-02-20T23:51:00,0.16,win,2.36,1,192.168.3.11,dev28
1242,51,crash,2025-03-03T14:14:00,18.12,win,243.04,0,192.168.3.65,dev28
1243,51,roulette,2025-02-25T13:22:00,4.83,win,85.81,0,192.168.3.30,dev28
1244,51,roulette,2025-03-14T14:02:00,5.98,lose,0.0,0,192.168.1.220,dev28
1245,52,coinflip,2025-02-14T18:47:00,21.73,lose,0.0,1,192.168.1.186,dev16
1246,52,crash,2025-02-18T14:12:00,1.91,lose,0.0,1,192.168.1.42,dev16
1247,52,roulette,2025-03-01T21:34:00,0.87,lose,0.0,0,192.168.0.179,dev16
1248,52,coinflip,2025-02-08T20:53:00,17.54,lose,0.0,1,192.168.2.11,dev16
1249,52,roulette,2025-02-28T09:03:00,11.37,win,178.1,0,192.168.2.196,dev16
1250,52,coinflip,2025-02-26T04:47:00,0.89,win,5.15,1,192.168.2.142,dev16
1251,52,coinflip,2025-02-06T07:36:00,1.17,lose,0.0,0,192.168.5.114,dev16
1252,52,roulette,2025-03-01T22:12:00,8.02,win,144.53,0,192.168.1.73,dev16
1253,52,coinflip,2025-02-08T05:08:00,4.53,lose,0.0,0,192.168.5.189,dev16
1254,52,coinflip,2025-02-15T20:31:00,0.86,lose,0.0,1,192.168.4.153,dev16
1255,52,roulette,2025-02-16T08:05:00,1.1,win,13.04,1,192.168.0.186,dev16
1256,52,roulette,2025-02-26T09:29:00,2.32,lose,0.0,0,192.168.1.126,dev16
1257,52,roulette,2025-02-11T20:56:00,0.24,lose,0.0,0,192.168.4.233,dev16
1258,52,coinflip,2025-03-17T01:01:00,0.48,lose,0.0,1,192.168.5.18,dev16
1259,52,roulette,2025-02-13T18:54:00,5.57,lose,0.0,0,192.168.4.249,dev16
1260,52,crash,2025-02-15T06:23:00,17.23,lose,0.0,0,192.168.5.161,dev16
1261,52,coinflip,2025-02-16T08:01:00,0.46,win,6.84,1,192.168.1.181,dev16
1262,52,coinflip,2025-02-16T06:36:00,10.33,lose,0.0,0,192.168.3.191,dev16
1263,52,coinflip,2025-02-05T23:22:00,5.82,lose,0.0,0,192.168.3.114,dev16
1264,52,roulette,2025-02-24T21:00:00,5.33,win,12.77,0,192.168.5.31,dev16
1265,52,roulette,2025-02-12T21:48:00,11.95,win,148.99,1,192.168.1.84,dev16
1266,52,coinflip,2025-02-20T19:05:00,0.2,lose,0.0,1,192.168.3.213,dev16
1267,52,coinflip,2025-02-24T08:52:00,18.24,lose,0.0,0,192.168.3.17,dev16
1268,52,roulette,2025-02-22T07:52:00,8.03,win,131.96,1,192.168.5.19,dev16
1269,52,roulette,2025-02-08T00:02:00,1.1,win,6.01,0,192.168.0.39,dev16
1270,52,roulette,2025-02-24T03:45:00,0.17,lose,0.0,0,192.168.0.126,dev16
1271,52,crash,2025-02-25T16:28:00,8.47,win,139.79,0,192.168.4.137,dev16
1272,52,roulette,2025-03-13T23:22:00,1.11,lose,0.0,0,192.168.3.132,dev16
1273,52,crash,2025-03-05T16:53:00,5.2,lose,0.0,0,192.168.4.91,dev16
1274,52,roulette,2025-03-06T04:28:00,0.54,lose,0.0,0,192.168.2.205,dev16
1275,52,roulette,2025-03-01T14:33:00,0.53,win,5.92,0,192.168.0.124,dev16
1276,52,coinflip,2025-03-04T18:52:00,2.26,win,5.93,1,192.168.1.198,dev16
1277,52,coinflip,2025-03-15T11:14:00,9.21,win,146.9,0,192.168.5.1,dev16
1278,53,roulette,2025-01-23T07:32:00,18.63,lose,0.0,0,192.168.1.116,dev36
1279,53,roulette,2025-01-15T04:54:00,0.9,win,13.01,0,192.168.1.239,dev36
1280,53,roulette,2025-01-13T08:20:00,4.24,win,14.42,1,192.168.4.35,dev36
1281,53,crash,2025-02-12T05:03:00,0.9,lose,0.0,0,192.168.2.70,dev36
1282,53,crash,2025-01-20T10:34:00,1.04,win,18.2,0,192.168.1.132,dev36
1283,53,crash,2025-02-06T14:58:00,0.51,lose,0.0,0,192.168.5.168,dev36
1284,53,roulette,2025-02-21T17:32:00,0.42,lose,0.0,1,192.168.3.67,dev36
1285,53,coinflip,2025-01-22T12:57:00,1.95,win,28.63,0,192.168.0.60,dev36
1286,53,crash,2025-02-10T09:01:00,21.15,win,368.68,0,192.168.5.112,dev36
1287,53,crash,2025-02-14T12:45:00,0.58,lose,0.0,0,192.168.4.23,dev36
1288,53,coinflip,2025-02-06T07:47:00,0.19,win,3.39,1,192.168.0.112,dev36
1289,53,roulette,2025-01-27T13:48:00,0.43,win,3.05,0,192.168.3.209,dev36
1290,53,crash,2025-02-10T01:52:00,1.0,win,10.41,1,192.168.5.239,dev36
1291,53,roulette,2025-02-11T15:38:00,0.21,win,3.38,0,192.168.3.195,dev36
1292,53,roulette,2025-02-15T08:29:00,5.11,lose,0.0,0,192.168.4.20,dev36
1293,53,crash,2025-02-12T10:54:00,18.75,lose,0.0,0,192.168.0.198,dev36
1294,53,roulette,2025-02-11T02:09:00,0.2,lose,0.0,0,192.168.0.211,dev36
1295,53,coinflip,2025-01-20T17:20:00,4.05,win,57.3,0,192.168.0.38,dev36
1296,53,crash,2025-02-14T21:50:00,0.43,lose,0.0,1,192.168.1.64,dev36
1297,53,roulette,2025-02-15T06:13:00,10.85,lose,0.0,0,192.168.1.140,dev36
1298,53,roulette,2025-01-21T20:13:00,0.58,win,5.61,0,192.168.3.69,dev36
1299,53,roulette,2025-02-08T13:13:00,0.82,win,1.3,0,192.168.0.80,dev36
1300,53,coinflip,2025-02-11T06:56:00,9.22,win,86.72,0,192.168.0.89,dev36
1301,53,coinflip,2025-01-22T05:09:00,0.48,win,9.55,0,192.168.0.131,dev36
1302,53,crash,2025-02-11T22:48:00,10.96,lose,0.0,0,192.168.1.70,dev36
1303,53,crash,2025-01-14T05:44:00,1.08,win,5.59,0,192.168.2.121,dev36
1304,53,crash,2025-01-26T01:54:00,0.44,win,7.07,0,192.168.3.70,dev36
1305,53,coinflip,2025-02-08T02:26:00,9.12,lose,0.0,0,192.168.1.237,dev36
1306,53,roulette,2025-02-15T17:39:00,17.9,lose,0.0,0,192.168.1.154,dev36
1307,53,crash,2025-01-29T07:47:00,19.86,lose,0.0,1,192.168.4.93,dev36
1308,53,coinflip,2025-01-26T23:32:00,0.52,lose,0.0,0,192.168.4.56,dev36
1309,53,crash,2025-01-26T18:22:00,18.42,lose,0.0,0,192.168.3.113,dev36
1310,53,coinflip,2025-02-13T16:39:00,2.39,win,33.48,0,192.168.5.62,dev36
1311,53,crash,2025-02-05T14:24:00,0.56,lose,0.0,0,192.168.0.197,dev36
1312,53,crash,2025-01-21T18:16:00,0.42,lose,0.0,0,192.168.3.114,dev36
1313,53,roulette,2025-01-29T11:19:00,11.25,win,165.37,0,192.168.1.76,dev36
1314,53,crash,2025-01-29T21:00:00,4.31,win,14.37,0,192.168.3.244,dev36
1315,53,roulette,2025-02-12T18:36:00,2.27,lose,0.0,0,192.168.4.254,dev36
1316,53,coinflip,2025-01-23T21:17:00,21.04,lose,0.0,0,192.168.2.27,dev36
1317,54,coinflip,2025-02-11T00:16:00,1.18,lose,0.0,0,192.168.0.188,dev24
1318,54,crash,2025-01-22T05:59:00,5.3,lose,0.0,0,192.168.5.103,dev24
1319,54,coinflip,2025-02-19T23:25:00,10.16,lose,0.0,0,192.168.1.201,dev24
1320,54,coinflip,2025-03-01T08:15:00,0.18,win,1.41,1,192.168.2.7,dev24
1321,54,roulette,2025-02-09T23:59:00,0.22,win,3.68,0,192.168.0.79,dev24
1322,54,roulette,2025-01-25T10:21:00,23.33,lose,0.0,0,192.168.4.96,dev24
1323,54,roulette,2025-01-31T10:18:00,0.2,lose,0.0,1,192.168.4.26,dev24
1324,54,roulette,2025-02-18T06:53:00,0.41,win,1.25,0,192.168.5.141,dev24
1325,54,roulette,2025-01-24T09:44:00,0.44,lose,0.0,0,192.168.3.18,dev24
1326,54,coinflip,2025-02-25T05:38:00,1.74,win,7.44,0,192.168.3.98,dev24
1327,54,coinflip,2025-02-24T09:54:00,0.18,lose,0.0,0,192.168.1.43,dev24
1328,54,coinflip,2025-02-11T14:59:00,21.35,lose,0.0,0,192.168.5.85,dev24
1329,54,roulette,2025-01-26T23:53:00,1.08,win,8.63,0,192.168.4.51,dev24
1330,54,roulette,2025-01-27T16:53:00,1.0,lose,0.0,0,192.168.3.52,dev24
1331,54,roulette,2025-02-02T09:10:00,5.64,lose,0.0,0,192.168.1.180,dev24
1332,54,coinflip,2025-02-11T06:11:00,20.84,lose,0.0,0,192.168.0.31,dev24
1333,54,roulette,2025-01-29T03:07:00,0.93,lose,0.0,0,192.168.3.38,dev24
1334,54,crash,2025-02-27T08:26:00,18.12,win,112.92,0,192.168.5.176,dev24
1335,54,crash,2025-01-26T14:00:00,8.76,win,174.84,0,192.168.3.98,dev24
1336,54,crash,2025-02-24T05:31:00,1.17,win,14.25,1,192.168.3.74,dev24
1337,54,coinflip,2025-02-19T11:14:00,0.5,lose,0.0,0,192.168.5.118,dev24
1338,54,roulette,2025-01-21T06:09:00,2.21,lose,0.0,0,192.168.2.24,dev24
1339,54,coinflip,2025-02-12T03:08:00,0.44,lose,0.0,0,192.168.0.210,dev24
1340,54,crash,2025-02-21T11:40:00,11.28,win,215.82,0,192.168.3.194,dev24
1341,54,roulette,2025-02-06T15:51:00,23.26,win,268.29,0,192.168.1.226,dev24
1342,54,coinflip,2025-02-21T01:00:00,0.17,lose,0.0,0,192.168.4.31,dev24
1343,54,crash,2025-02-22T09:17:00,1.7,lose,0.0,0,192.168.3.147,dev24
1344,54,coinflip,2025-02-27T21:19:00,8.08,win,111.88,1,192.168.1.83,dev24
1345,54,coinflip,2025-02-27T14:51:00,0.53,lose,0.0,1,192.168.2.203,dev24
1346,54,coinflip,2025-02-16T10:22:00,1.73,lose,0.0,0,192.168.5.100,dev24
1347,54,roulette,2025-02-22T19:07:00,11.76,lose,0.0,0,192.168.2.30,dev24
1348,54,coinflip,2025-01-22T03:27:00,0.51,win,9.58,0,192.168.4.1,dev24
1349,54,crash,2025-02-06T16:09:00,0.93,win,5.25,0,192.168.2.37,dev24
1350,54,coinflip,2025-01-26T06:58:00,10.75,win,57.23,0,192.168.2.98,dev24
1351,54,crash,2025-02-15T14:15:00,10.98,win,24.31,1,192.168.2.229,dev24
1352,54,coinflip,2025-02-08T01:29:00,0.52,lose,0.0,0,192.168.5.103,dev24
1353,54,roulette,2025-02-04T07:59:00,5.34,win,105.43,0,192.168.3.196,dev24
1354,54,coinflip,2025-02-08T02:16:00,0.16,lose,0.0,0,192.168.2.42,dev24
1355,54,crash,2025-02-03T16:35:00,4.53,lose,0.0,0,192.168.0.115,dev24
1356,54,roulette,2025-02-14T18:11:00,1.69,lose,0.0,0,192.168.5.135,dev24
1357,54,coinflip,2025-02-02T06:30:00,1.17,lose,0.0,0,192.168.0.30,dev24
1358,54,crash,2025-02-05T15:39:00,5.47,lose,0.0,0,192.168.0.233,dev24
1359,54,crash,2025-02-23T14:38:00,4.86,lose,0.0,0,192.168.5.102,dev24
1360,54,roulette,2025-02-15T16:26:00,5.26,lose,0.0,0,192.168.0.206,dev24
1361,54,crash,2025-02-03T18:44:00,2.02,win,5.74,0,192.168.3.30,dev24
1362,54,coinflip,2025-02-28T19:09:00,1.11,win,5.87,0,192.168.1.226,dev24
1363,54,crash,2025-02-17T01:40:00,1.02,lose,0.0,0,192.168.5.39,dev24
1364,54,coinflip,2025-02-28T07:58:00,21.13,lose,0.0,1,192.168.1.155,dev24
1365,55,coinflip,2025-03-12T23:06:00,1.78,lose,0.0,0,192.168.2.77,dev13
1366,55,crash,2025-03-05T21:36:00,0.92,lose,0.0,1,192.168.0.80,dev13
1367,55,crash,2025-02-27T03:33:00,0.51,win,7.11,0,192.168.5.189,dev13
1368,55,roulette,2025-03-09T08:53:00,4.47,win,85.39,0,192.168.4.24,dev13
1369,55,crash,2025-03-07T13:01:00,10.48,lose,0.0,1,192.168.2.128,dev13
1370,55,coinflip,2025-03-10T14:10:00,0.19,lose,0.0,0,192.168.3.136,dev13
1371,55,crash,2025-03-03T02:49:00,1.07,win,11.96,0,192.168.0.55,dev13
1372,55,coinflip,2025-03-01T06:18:00,0.83,lose,0.0,0,192.168.0.4,dev13
1373,55,coinflip,2025-03-01T12:06:00,1.19,lose,0.0,0,192.168.0.208,dev13
1374,55,coinflip,2025-03-03T00:44:00,19.11,win,353.71,0,192.168.5.164,dev13
1375,55,crash,2025-04-01T13:08:00,2.2,win,35.79,0,192.168.5.92,dev13
1376,55,roulette,2025-04-02T00:44:00,0.87,win,2.18,0,192.168.0.179,dev13
1377,55,roulette,2025-02-28T16:13:00,21.7,lose,0.0,0,192.168.2.234,dev13
1378,55,crash,2025-03-26T07:33:00,0.22,lose,0.0,1,192.168.5.153,dev13
1379,55,coinflip,2025-03-15T02:30:00,4.85,lose,0.0,0,192.168.0.123,dev13
1380,55,crash,2025-03-21T00:12:00,0.5,win,4.82,0,192.168.2.153,dev13
1381,55,roulette,2025-03-09T16:07:00,5.78,lose,0.0,0,192.168.4.40,dev13
1382,55,roulette,2025-03-20T18:18:00,20.9,lose,0.0,0,192.168.4.208,dev13
1383,55,coinflip,2025-03-20T02:39:00,2.2,lose,0.0,0,192.168.2.46,dev13
1384,55,coinflip,2025-03-28T23:45:00,5.91,lose,0.0,0,192.168.0.115,dev13
1385,55,crash,2025-03-31T14:58:00,0.92,lose,0.0,1,192.168.1.32,dev13
1386,55,coinflip,2025-03-16T17:23:00,10.65,win,18.04,0,192.168.4.29,dev13
1387,55,coinflip,2025-04-02T06:59:00,0.53,win,8.58,0,192.168.2.126,dev13
1388,55,coinflip,2025-02-21T14:31:00,1.02,lose,0.0,0,192.168.0.106,dev13
1389,55,roulette,2025-03-31T10:14:00,0.58,lose,0.0,0,192.168.3.94,dev13
1390,55,coinflip,2025-03-07T11:16:00,0.49,win,7.65,0,192.168.4.250,dev13
1391,55,crash,2025-02-21T09:06:00,21.71,win,140.37,0,192.168.3.3,dev13
1392,55,coinflip,2025-03-29T23:15:00,17.79,lose,0.0,0,192.168.4.183,dev13
1393,55,crash,2025-03-29T04:23:00,1.07,lose,0.0,0,192.168.0.82,dev13
1394,55,coinflip,2025-02-21T07:32:00,17.27,lose,0.0,0,192.168.5.15,dev13
1395,55,coinflip,2025-03-03T06:19:00,0.17,lose,0.0,0,192.168.5.81,dev13
1396,55,crash,2025-03-28T11:45:00,5.51,win,17.2,1,192.168.2.118,dev13
1397,55,coinflip,2025-03-04T16:11:00,2.38,win,34.9,0,192.168.1.151,dev13
1398,55,crash,2025-03-13T09:21:00,11.17,win,96.6,0,192.168.0.250,dev13
1399,55,coinflip,2025-03-30T19:59:00,8.77,win,149.97,1,192.168.0.117,dev13
1400,55,roulette,2025-02-24T06:04:00,5.32,win,74.67,1,192.168.5.38,dev13
1401,55,coinflip,2025-03-14T16:51:00,0.2,win,3.81,0,192.168.5.21,dev13
1402,55,crash,2025-03-07T17:58:00,0.58,lose,0.0,0,192.168.4.138,dev13
1403,55,roulette,2025-03-14T17:30:00,5.89,lose,0.0,0,192.168.5.189,dev13
1404,55,crash,2025-03-12T13:04:00,0.55,lose,0.0,0,192.168.4.235,dev13
1405,55,roulette,2025-03-17T09:32:00,1.99,win,35.01,1,192.168.4.144,dev13
1406,56,crash,2025-03-28T16:20:00,1.18,lose,0.0,0,192.168.0.39,dev25
1407,56,roulette,2025-03-24T10:13:00,10.32,lose,0.0,0,192.168.1.253,dev25
1408,56,coinflip,2025-03-03T06:44:00,0.99,win,3.67,0,192.168.2.128,dev25
1409,56,crash,2025-03-20T01:48:00,2.07,lose,0.0,0,192.168.5.242,dev25
1410,56,roulette,2025-02-19T21:32:00,10.9,win,65.88,0,192.168.5.46,dev25
1411,56,roulette,2025-03-25T12:22:00,5.42,lose,0.0,0,192.168.3.253,dev25
1412,56,coinflip,2025-03-21T05:09:00,10.69,lose,0.0,0,192.168.5.90,dev25
1413,56,crash,2025-02-17T09:55:00,0.22,win,3.08,0,192.168.3.39,dev25
1414,56,crash,2025-02-20T13:10:00,2.0,lose,0.0,0,192.168.0.139,dev25
1415,56,crash,2025-02-22T04:30:00,0.53,lose,0.0,0,192.168.4.76,dev25
1416,56,roulette,2025-02-26T01:30:00,0.57,win,10.54,0,192.168.3.14,dev25
1417,56,coinflip,2025-03-12T21:52:00,20.77,lose,0.0,0,192.168.4.69,dev25
1418,56,crash,2025-03-18T08:03:00,10.91,lose,0.0,0,192.168.3.144,dev25
1419,56,roulette,2025-03-10T10:56:00,8.47,lose,0.0,0,192.168.1.183,dev25
1420,56,roulette,2025-02-23T17:04:00,0.19,win,2.8,0,192.168.3.95,dev25
1421,56,roulette,2025-03-04T04:30:00,0.49,win,7.41,1,192.168.5.142,dev25
1422,56,crash,2025-03-09T22:37:00,0.97,lose,0.0,0,192.168.2.208,dev25
1423,56,coinflip,2025-02-22T07:55:00,2.25,lose,0.0,1,192.168.3.185,dev25
1424,56,roulette,2025-03-03T11:30:00,1.0,lose,0.0,0,192.168.1.183,dev25
1425,56,roulette,2025-03-12T18:23:00,4.5,win,51.32,0,192.168.0.248,dev25
1426,56,coinflip,2025-02-19T17:27:00,0.49,lose,0.0,0,192.168.2.168,dev25
1427,56,roulette,2025-03-14T00:39:00,1.0,win,1.86,1,192.168.5.29,dev25
1428,56,roulette,2025-02-21T10:03:00,5.86,lose,0.0,1,192.168.5.182,dev25
1429,56,roulette,2025-03-25T05:33:00,4.63,lose,0.0,0,192.168.2.52,dev25
1430,56,crash,2025-02-22T17:37:00,11.24,lose,0.0,0,192.168.0.48,dev25
1431,56,coinflip,2025-03-23T09:08:00,1.13,lose,0.0,0,192.168.1.103,dev25
1432,56,crash,2025-03-27T18:31:00,0.19,lose,0.0,0,192.168.4.97,dev25
1433,56,roulette,2025-03-28T08:45:00,0.21,lose,0.0,0,192.168.5.129,dev25
1434,56,roulette,2025-03-08T05:17:00,5.27,lose,0.0,0,192.168.2.92,dev25
1435,56,crash,2025-03-19T12:37:00,4.25,lose,0.0,1,192.168.5.210,dev25
1436,56,crash,2025-02-21T03:37:00,0.42,lose,0.0,0,192.168.3.124,dev25
1437,56,roulette,2025-03-26T17:02:00,8.45,win,137.12,0,192.168.0.93,dev25
1438,56,roulette,2025-02-27T14:42:00,0.56,lose,0.0,1,192.168.5.187,dev25
1439,56,roulette,2025-02-23T16:45:00,11.77,win,118.78,0,192.168.4.82,dev25
1440,56,roulette,2025-03-25T01:04:00,22.97,lose,0.0,0,192.168.3.49,dev25
1441,56,coinflip,2025-03-16T11:46:00,18.94,lose,0.0,0,192.168.5.57,dev25
1442,56,roulette,2025-02-28T22:39:00,0.58,win,10.11,0,192.168.4.174,dev25
1443,56,roulette,2025-02-21T23:47:00,0.53,lose,0.0,0,192.168.4.188,dev25
1444,56,roulette,2025-02-17T00:31:00,0.16,win,1.19,0,192.168.4.27,dev25
1445,56,roulette,2025-02-19T20:23:00,10.62,win,54.63,1,192.168.2.116,dev25
1446,56,coinflip,2025-02-26T21:01:00,8.47,lose,0.0,0,192.168.4.250,dev25
1447,56,roulette,2025-03-13T12:52:00,1.02,lose,0.0,1,192.168.5.62,dev25
1448,56,coinflip,2025-02-18T12:37:00,1.9,win,37.74,0,192.168.1.252,dev25
1449,56,coinflip,2025-02-26T22:00:00,0.17,lose,0.0,1,192.168.4.187,dev25
1450,56,roulette,2025-03-07T03:43:00,22.16,lose,0.0,0,192.168.4.154,dev25
1451,56,crash,2025-03-01T18:37:00,8.96,lose,0.0,0,192.168.0.148,dev25
1452,56,crash,2025-03-14T18:53:00,5.87,lose,0.0,0,192.168.5.104,dev25
1453,56,coinflip,2025-03-20T18:58:00,1.9,lose,0.0,0,192.168.0.52,dev25
1454,56,coinflip,2025-03-01T15:12:00,1.95,lose,0.0,0,192.168.4.78,dev25
1455,57,crash,2025-03-12T20:50:00,4.21,lose,0.0,0,192.168.3.199,dev14
1456,57,roulette,2025-02-19T14:42:00,4.45,lose,0.0,0,192.168.1.56,dev14
1457,57,coinflip,2025-03-29T19:43:00,1.87,lose,0.0,0,192.168.1.10,dev14
1458,57,coinflip,2025-03-15T10:24:00,1.87,lose,0.0,1,192.168.3.123,dev14
1459,58,coinflip,2025-02-03T05:14:00,0.46,win,7.52,0,192.168.3.125,dev49
1460,58,crash,2025-02-10T04:08:00,0.41,lose,0.0,1,192.168.3.67,dev49
1461,58,crash,2025-02-16T21:58:00,0.46,win,8.51,1,192.168.4.94,dev49
1462,58,roulette,2025-01-21T00:42:00,2.12,lose,0.0,0,192.168.3.69,dev49
1463,58,roulette,2025-02-21T06:38:00,10.06,win,161.9,0,192.168.5.10,dev49
1464,58,crash,2025-02-04T05:31:00,21.54,win,181.11,0,192.168.0.70,dev49
1465,58,coinflip,2025-02-18T06:41:00,1.04,lose,0.0,0,192.168.3.79,dev49
1466,58,roulette,2025-02-02T21:55:00,10.4,lose,0.0,1,192.168.2.148,dev49
1467,58,coinflip,2025-01-18T19:32:00,23.25,lose,0.0,0,192.168.2.117,dev49
1468,58,coinflip,2025-02-26T17:53:00,16.06,win,80.0,1,192.168.1.158,dev49
1469,58,roulette,2025-02-16T09:53:00,0.5,win,3.52,1,192.168.1.51,dev49
1470,58,crash,2025-01-28T18:22:00,4.28,lose,0.0,0,192.168.4.1,dev49
1471,58,roulette,2025-02-04T05:41:00,0.24,lose,0.0,0,192.168.1.25,dev49
1472,58,roulette,2025-01-22T10:53:00,11.48,win,226.86,1,192.168.5.49,dev49
1473,58,roulette,2025-02-25T11:04:00,8.74,lose,0.0,1,192.168.2.180,dev49
1474,58,coinflip,2025-01-21T08:40:00,0.58,win,8.79,0,192.168.3.213,dev49
1475,58,coinflip,2025-02-11T23:46:00,0.18,win,3.53,0,192.168.3.194,dev49
1476,58,coinflip,2025-01-19T18:48:00,16.06,win,100.59,0,192.168.5.226,dev49
1477,58,roulette,2025-01-21T20:57:00,0.18,lose,0.0,0,192.168.3.75,dev49
1478,58,crash,2025-02-10T10:41:00,8.68,win,106.12,0,192.168.0.114,dev49
1479,58,crash,2025-02-09T18:11:00,0.16,lose,0.0,0,192.168.3.171,dev49
1480,58,coinflip,2025-02-25T14:56:00,2.15,win,10.98,0,192.168.4.118,dev49
1481,58,roulette,2025-01-21T18:10:00,2.18,lose,0.0,0,192.168.2.76,dev49
1482,58,roulette,2025-01-22T23:35:00,4.44,lose,0.0,0,192.168.1.172,dev49
1483,58,roulette,2025-02-01T10:36:00,0.43,win,4.63,1,192.168.0.83,dev49
